tick,population,gini,mean_wealth,median_wealth,mean_metabolism,mean_vision,total_grid_sugar
128,791,0.22120264829337682,30.022597977243993,31.0,1.2237673830594185,4.412136536030341,1913.0
129,786,0.21886860910247102,30.35559796437659,31.109375,1.2188295165394403,4.408396946564886,1905.0
130,787,0.21619819039584556,30.453303684879288,32.0,1.2121982210927573,4.4091486658195675,1909.0
131,789,0.21588941510378515,30.524239543726235,32.0,1.2103929024081115,4.416983523447402,1907.0
132,786,0.21324640190302704,30.79317748091603,32.0,1.2035623409669212,4.418575063613232,1910.0
133,792,0.21510142594329054,30.717724116161616,32.0,1.202020202020202,4.417929292929293,1916.0
134,801,0.21471652924403398,30.537921348314608,32.0,1.198501872659176,4.419475655430712,1903.0
135,808,0.21690252491434744,30.421875,32.0,1.1955445544554455,4.420792079207921,1900.0
136,808,0.21576225102835705,30.567759900990097,32.0,1.1893564356435644,4.415841584158416,1897.0
137,815,0.21529073853967218,30.45467791411043,32.0,1.1865030674846626,4.41717791411043,1893.0
138,819,0.2162950752950753,30.44871794871795,32.0,1.1831501831501832,4.415140415140415,1893.0
139,823,0.21605020727333388,30.44646111786148,32.0,1.1822600243013366,4.419198055893074,1895.0
140,825,0.21523432673845896,30.525,32.0,1.1781818181818182,4.425454545454546,1889.0
141,827,0.21429053683341628,30.60036275695284,32.0,1.1765417170495769,4.429262394195889,1891.0
142,831,0.21727400456309814,30.601083032490976,32.0,1.1768953068592058,4.432009626955475,1891.0
143,832,0.20927285053085495,30.71484375,32.0,1.1658653846153846,4.427884615384615,1892.0
144,839,0.20792721893761065,30.61449642431466,31.375,1.1632896305125149,4.436233611442193,1893.0
145,843,0.20605890082402237,30.630931198102015,31.375,1.1577698695136418,4.430604982206406,1886.0
146,843,0.20381455013854327,30.786106168446025,32.0,1.1542111506524317,4.435349940688019,1886.0
147,840,0.20092667118480856,31.053943452380953,32.0,1.15,4.430952380952381,1898.0
148,842,0.19897319306315422,31.15587885985748,32.03125,1.1484560570071258,4.42874109263658,1891.0
149,842,0.1978928850305054,31.32600950118765,32.0625,1.1437054631828978,4.4263657957244655,1887.0
150,850,0.1992305163764697,31.198235294117648,32.046875,1.143529411764706,4.435294117647059,1881.0
151,851,0.19868819965020776,31.32072561692127,32.15625,1.1398354876615746,4.437132784958872,1873.0
152,849,0.198469566656004,31.549359540636043,33.0,1.1366313309776208,4.438162544169611,1882.0
153,853,0.1987065914850387,31.566603165298943,33.0,1.134818288393904,4.4431418522860495,1879.0
154,855,0.19536786069692047,31.6593567251462,33.0,1.1345029239766082,4.43859649122807,1872.0
155,853,0.19248222242893043,31.892145369284876,33.0,1.1301289566236812,4.439624853458382,1876.0
156,856,0.18989511811326337,31.949109228971963,33.0,1.1296728971962617,4.455607476635514,1882.0
157,859,0.18822072667423487,32.01062281722934,33.03125,1.1268917345750873,4.452852153667055,1873.0
158,866,0.18699259984406344,31.91570438799076,33.03125,1.1224018475750577,4.4607390300230945,1881.0
159,868,0.1831167629964695,32.012240783410135,33.03125,1.119815668202765,4.465437788018433,1875.0
160,869,0.18556322086944813,32.14571346375144,33.09375,1.1196777905638664,4.4672036823935555,1875.0
161,877,0.18739916086531358,32.0189566704675,33.0625,1.120866590649943,4.473204104903079,1868.0
162,879,0.18544069601390262,32.107259670079635,33.0625,1.117178612059158,4.476678043230944,1864.0
163,882,0.18431434519101417,32.15614370748299,33.15625,1.1179138321995465,4.468253968253968,1861.0
